ID,EMAIL,GPN,NOME,SALARIO_BASE_FY_ATUAL,EMPLOYEE_STATUS,PAIS,GENDER,LOCATION_CITY,SERVICE_LINE,SUB_SL,RANK_ATUAL,EXP_LEV_ATUAL,JOB_TITLE,HIRING_DATE,PROPORCIONAL_HIRING_DATE,LAST_PROMOTION_DATE,UTILIZAÇAO,PROMOÇAO,LEAD_ATUAL,RANK_FUTURO,EXP_LEVEL_FUTURO,ACTUAL,SMUS_ID,JOBS_ID,LEVEL
716,BR838221580@ey.com.br,BR838221580,Linda Kuipers,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,3,Analista Senior,8/1/2017 0:00,1,1/2/2021 0:00,0.428271,Freezing,Need to Progress,44-Staff/Assistant,3,0,6,1,0
717,BR1253823230@ey.com.br,BR1253823230,Christopher Farney,1000,Active,Brasil,F,Brasilia - Ass,Advisory,Risk,21-Senior Manager,2,Gerente Senior,2/1/2018 0:00,1,3/14/2020 0:00,0.56754,Progression,Progressing,21-Senior Manager,2,0,5,3,0
718,BR1822421970@ey.com.br,BR1822421970,Brett Carter,1000,Active,Brasil,F,Campinas,Advisory,PI,44-Staff/Assistant,3,Analista Senior,12/1/2018 0:00,1,12/29/2020 0:00,0.298061,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
719,BR1524952790@ey.com.br,BR1524952790,Mark Flores,1000,Active,Brasil,F,São Paulo,Advisory,Risk,13-Executive Director,1,Diretor,12/1/2019 0:00,0.583333,8/3/2020 0:00,0.616721,Progression,Progressing,13-Executive Director,1,0,1,6,0
720,BR928419540@ey.com.br,BR928419540,Jose Chico,1000,Active,Brasil,F,Campinas,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,4/1/2015 0:00,1,11/30/2020 0:00,0.547783,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
721,BR1037637280@ey.com.br,BR1037637280,Darrell Flores,1000,Active,Brasil,F,Fortaleza,Advisory,PI,44-Staff/Assistant,2,Analista Senior,4/1/2019 0:00,1,2/22/2020 0:00,0.557015,Progression,Progressing,44-Staff/Assistant,2,0,10,1,0
722,BR565783260@ey.com.br,BR565783260,Jimmy Tibbs,1000,Active,Brasil,F,Recife,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,6/1/2020 0:00,0.0833333,11/2/2020 0:00,0.181439,Progression,nan,44-Staff/Assistant,1,0,3,1,0
723,BR567545890@ey.com.br,BR567545890,Andrew Kim,1000,Active,Brasil,F,Goiania,Advisory,PI,42-Senior,1,Especialista,11/1/2019 0:00,0.666667,8/3/2020 0:00,0.157012,Promotion,Strategic Impact,32-Manager,1,0,6,4,0
724,BR899749110@ey.com.br,BR899749110,Michele Mcgee,1000,Active,Brasil,F,Rio de Janeiro,Advisory,PI,42-Senior,4,Especialista,12/1/2015 0:00,1,3/3/2021 0:00,0.2348,Progression,Progressing,42-Senior,5,0,12,4,0
725,BR1365751330@ey.com.br,BR1365751330,Angela Bennett,1000,Active,Brasil,F,Recife,Advisory,PI,44-Staff/Assistant,3,Analista Senior,10/1/2014 0:00,1,3/24/2021 0:00,0.301462,Progression,Progressing,44-Staff/Assistant,3,0,6,1,0
726,BR497175580@ey.com.br,BR497175580,Vincent Trombly,1000,Active,Brasil,F,Salvador,Advisory,PI,44-Staff/Assistant,2,Analista Senior,12/1/2019 0:00,0.583333,1/16/2020 0:00,0.410775,Promotion,Differentiating,44-Staff/Assistant,2,0,11,1,0
727,BR1379518740@ey.com.br,BR1379518740,Salvador Faraone,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,42-Senior,4,Especialista,11/1/2017 0:00,1,6/9/2020 0:00,0.543481,Progression,Strategic Impact,42-Senior,4,0,6,4,0
728,BR1091426890@ey.com.br,BR1091426890,Erin Quinones,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,6/1/2015 0:00,1,6/25/2020 0:00,0.331134,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
729,BR1211784840@ey.com.br,BR1211784840,Peter Milano,1000,Active,Brasil,F,Belo Horizonte,Advisory,Risk,21-Senior Manager,2,Gerente Senior,8/1/2016 0:00,1,12/15/2020 0:00,0.724402,Progression,Progressing,21-Senior Manager,2,0,3,3,0
730,BR1382772520@ey.com.br,BR1382772520,Irene Peng,1000,Active,Brasil,F,Curitiba,Advisory,PI,44-Staff/Assistant,3,Analista Senior,5/1/2014 0:00,1,12/26/2020 0:00,0.768626,Promotion,Strategic Impact,42-Senior,3,0,6,1,0
731,BR355562330@ey.com.br,BR355562330,Annette Thackaberry,1000,Active,Brasil,F,Brasilia - Ass,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,1/1/2019 0:00,1,8/26/2020 0:00,0.502409,Progression,Progressing,44-Staff/Assistant,2,0,5,1,0
732,BR914797390@ey.com.br,BR914797390,James Harris,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,44-Staff/Assistant,1,Analista Senior,1/1/2015 0:00,1,7/8/2020 0:00,0.402735,Freezing,Differentiating,44-Staff/Assistant,1,0,12,1,0
733,BR1025672940@ey.com.br,BR1025672940,Walter Colwell,1000,Active,Brasil,F,Goiania,Advisory,PI,44-Staff/Assistant,3,Analista Senior,3/1/2019 0:00,1,8/18/2020 0:00,0.126946,Progression,Progressing,44-Staff/Assistant,3,0,1,1,0
734,BR821318990@ey.com.br,BR821318990,Jason Mangram,1000,Active,Brasil,F,Curitiba,Advisory,Risk,42-Senior,4,Especialista,12/1/2019 0:00,0.583333,1/28/2021 0:00,0.30479,Progression,Differentiating,42-Senior,4,0,9,4,0
735,BR1276267430@ey.com.br,BR1276267430,Johnny Johnson,1000,Active,Brasil,F,Porto Alegre,Advisory,Risk,57-Administrative Intermediate,1,Assistente,6/1/2019 0:00,1,1/9/2021 0:00,0.241701,Promotion,Strategic Impact,56-Administrative Advanced,1,0,9,1,0
736,BR1136847860@ey.com.br,BR1136847860,Donald Mattingly,1000,Active,Brasil,F,Curitiba,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,4/1/2018 0:00,1,7/3/2020 0:00,0.587345,Progression,Progressing,44-Staff/Assistant,3,0,9,1,0
737,BR371322870@ey.com.br,BR371322870,Alicia Iberg,1000,Active,Brasil,F,São Paulo,Advisory,PI,44-Staff/Assistant,3,Analista Senior,5/1/2014 0:00,1,4/6/2020 0:00,0.828155,Promotion,Differentiating,42-Senior,3,0,12,1,0
738,BR982634720@ey.com.br,BR982634720,Mamie Donnelly,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,42-Senior,3,Especialista,6/1/2015 0:00,1,7/15/2020 0:00,0.348537,Freezing,Need to Progress,42-Senior,3,0,1,4,0
739,BR986683610@ey.com.br,BR986683610,Clyde Wells,1000,Active,Brasil,F,Fortaleza,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,8/1/2016 0:00,1,5/11/2020 0:00,0.297501,Progression,Progressing,44-Staff/Assistant,3,0,9,1,0
740,BR794843270@ey.com.br,BR794843270,Rhoda Vallejo,1000,Active,Brasil,F,Curitiba,Advisory,PI,32-Manager,4,Gerente,11/1/2017 0:00,1,5/12/2020 0:00,0.754659,Progression,Progressing,32-Manager,5,0,11,2,0
741,BR421139730@ey.com.br,BR421139730,Michael Allen,1000,Active,Brasil,F,Fortaleza,Advisory,PI,42-Senior,1,Especialista,6/1/2017 0:00,1,9/21/2020 0:00,0.21791,Promotion,Differentiating,32-Manager,1,0,1,4,0
742,BR1318975820@ey.com.br,BR1318975820,Janice Lawrence,1000,Active,Brasil,F,São Paulo,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,9/1/2018 0:00,1,11/3/2020 0:00,0.533354,Progression,nan,44-Staff/Assistant,1,0,5,1,0
743,BR576384940@ey.com.br,BR576384940,Mui Leonard,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,3,Analista Senior,1/1/2020 0:00,0.5,2/23/2020 0:00,0.559972,Progression,Progressing,44-Staff/Assistant,3,0,6,1,0
744,BR762453920@ey.com.br,BR762453920,Deborah Mabe,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,1/1/2017 0:00,1,3/9/2020 0:00,0.562308,Progression,nan,44-Staff/Assistant,1,0,5,1,0
745,BR1258275390@ey.com.br,BR1258275390,David Tolentino,1000,Active,Brasil,F,Goiania,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,3/1/2018 0:00,1,4/20/2021 0:00,0.622271,Progression,nan,44-Staff/Assistant,1,0,5,1,0
746,BR994439480@ey.com.br,BR994439480,Heidi Mills,1000,Active,Brasil,F,Porto Alegre,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,6/1/2017 0:00,1,2/5/2020 0:00,0.734183,Progression,Progressing,44-Staff/Assistant,3,0,9,1,0
747,BR1545172980@ey.com.br,BR1545172980,Nicole Williams,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,42-Senior,6,Especialista,4/1/2020 0:00,0.25,10/13/2020 0:00,0.194915,Progression,Progressing,42-Senior,6,0,6,4,0
748,BR369936550@ey.com.br,BR369936550,Barry Bowles,1000,Active,Brasil,F,Brasilia - Ass,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,4/1/2019 0:00,1,12/3/2020 0:00,0.407686,Progression,Differentiating,44-Staff/Assistant,2,0,8,1,0
749,BR985437730@ey.com.br,BR985437730,Rose Martinez,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,6/1/2020 0:00,0.0833333,10/11/2020 0:00,0.714678,Progression,Differentiating,44-Staff/Assistant,2,0,8,1,0
750,BR868691230@ey.com.br,BR868691230,Gabriel Gosser,1000,Active,Brasil,F,Belo Horizonte,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,11/1/2016 0:00,1,5/8/2020 0:00,0.317161,Progression,Progressing,44-Staff/Assistant,3,0,8,1,0
751,BR357762220@ey.com.br,BR357762220,Gregory Bethea,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,44-Staff/Assistant,2,Analista Senior,3/1/2017 0:00,1,12/13/2020 0:00,0.611211,Progression,Strategic Impact,44-Staff/Assistant,3,0,12,1,0
752,BR1115125860@ey.com.br,BR1115125860,Casey Morgan,1000,Active,Brasil,F,São Paulo,Advisory,PI,44-Staff/Assistant,2,Analista Senior,3/1/2020 0:00,0.333333,8/22/2020 0:00,0.408942,Promotion,Differentiating,44-Staff/Assistant,2,0,1,1,0
753,BR1085697330@ey.com.br,BR1085697330,Doyle Hargrave,1000,Active,Brasil,F,Recife,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,1/1/2020 0:00,0.5,1/15/2020 0:00,0.722984,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
754,BR1088784840@ey.com.br,BR1088784840,Mary Jourdan,1000,Active,Brasil,F,Curitiba,Advisory,PI,44-Staff/Assistant,3,Analista Senior,6/1/2020 0:00,0.0833333,4/25/2021 0:00,0.435193,Freezing,Progressing,44-Staff/Assistant,3,0,6,1,0
755,BR777352930@ey.com.br,BR777352930,Douglas Martinez,1000,Active,Brasil,F,Goiania,Advisory,PI,44-Staff/Assistant,3,Analista Senior,3/1/2016 0:00,1,6/25/2020 0:00,0.724105,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
756,BR775211790@ey.com.br,BR775211790,Brandon Angelini,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,44-Staff/Assistant,1,Analista Senior,9/1/2017 0:00,1,1/28/2020 0:00,0.281796,Progression,Progressing,44-Staff/Assistant,1,0,4,1,0
757,BR458693580@ey.com.br,BR458693580,Julia Beauchemin,1000,Active,Brasil,F,Curitiba,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,12/1/2015 0:00,1,3/20/2020 0:00,0.648981,Promotion,Progressing,44-Staff/Assistant,2,0,5,1,0
758,BR1363372940@ey.com.br,BR1363372940,Ryan Wallin,1000,Active,Brasil,F,Goiania,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,8/1/2015 0:00,1,11/20/2020 0:00,0.769356,Promotion,Progressing,42-Senior,3,0,3,1,0
759,BR489388440@ey.com.br,BR489388440,Benito Celedon,1000,Active,Brasil,F,Recife,Advisory,Risk,42-Senior,4,Especialista,11/1/2014 0:00,1,2/9/2021 0:00,0.280988,Promotion,Progressing,32-Manager,1,0,5,4,0
760,BR1014253760@ey.com.br,BR1014253760,Shirley Pollock,1000,Active,Brasil,F,São Paulo,Advisory,PI,44-Staff/Assistant,2,Analista Senior,6/1/2014 0:00,1,10/3/2020 0:00,0.828868,Progression,Progressing,44-Staff/Assistant,2,0,1,1,0
761,BR1278758950@ey.com.br,BR1278758950,James Barlage,1000,Active,Brasil,F,Campinas,Advisory,PI,44-Staff/Assistant,2,Analista Senior,2/1/2017 0:00,1,1/4/2020 0:00,0.817103,Progression,Progressing,44-Staff/Assistant,2,0,7,1,0
762,BR227997290@ey.com.br,BR227997290,Mark Robertson,1000,Active,Brasil,F,Porto Alegre,Advisory,Risk,42-Senior,3,Especialista,5/1/2014 0:00,1,9/28/2020 0:00,0.749474,Progression,Need to Progress,42-Senior,3,0,9,4,0
763,BR1461897750@ey.com.br,BR1461897750,Alex Hulbert,1000,Active,Brasil,F,Salvador,Advisory,PI,42-Senior,4,Especialista,12/1/2014 0:00,1,4/24/2021 0:00,0.499676,Progression,Differentiating,42-Senior,4,0,6,4,0
764,BR1299994780@ey.com.br,BR1299994780,Jose Wilson,1000,Active,Brasil,F,Rio de Janeiro,Advisory,PI,44-Staff/Assistant,3,Analista Senior,4/1/2020 0:00,0.25,1/5/2020 0:00,0.591499,Progression,Progressing,44-Staff/Assistant,3,0,6,1,0
765,BR1313875750@ey.com.br,BR1313875750,Allan Demaire,1000,Active,Brasil,F,Brasilia - Audit,Advisory,Risk,42-Senior,4,Especialista,8/1/2014 0:00,1,8/31/2020 0:00,0.452288,Progression,Strategic Impact,42-Senior,4,0,3,4,0
766,BR1352549660@ey.com.br,BR1352549660,Stephen Sims,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,3,Analista Senior,5/1/2019 0:00,1,3/7/2021 0:00,0.237194,Promotion,Differentiating,42-Senior,3,0,6,1,0
767,BR583712850@ey.com.br,BR583712850,Richard Moher,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,42-Senior,7,Especialista,2/1/2017 0:00,1,8/31/2020 0:00,0.585863,Progression,Progressing,42-Senior,7,0,7,4,0
768,BR1339433770@ey.com.br,BR1339433770,Ann Hampton,1000,Active,Brasil,F,Curitiba,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,3/1/2018 0:00,1,9/26/2020 0:00,0.564071,Progression,nan,44-Staff/Assistant,1,0,5,1,0
769,BR1117262390@ey.com.br,BR1117262390,Stevie Faulk,1000,Active,Brasil,F,Curitiba,Advisory,PI,44-Staff/Assistant,2,Analista Senior,11/1/2018 0:00,1,2/16/2021 0:00,0.737009,Promotion,Strategic Impact,42-Senior,3,0,7,1,0
770,BR853876820@ey.com.br,BR853876820,Lena Mayes,1000,Active,Brasil,F,Salvador,Advisory,Risk,42-Senior,5,Especialista,12/1/2017 0:00,1,4/8/2021 0:00,0.388217,Progression,Progressing,42-Senior,5,0,9,4,0
771,BR379457180@ey.com.br,BR379457180,Keren Mcdonald,1000,Active,Brasil,F,Goiania,Advisory,Risk,42-Senior,4,Especialista,8/1/2016 0:00,1,11/28/2020 0:00,0.163061,Progression,Progressing,42-Senior,4,0,8,4,0
772,BR871665140@ey.com.br,BR871665140,Todd Long,1000,Active,Brasil,F,Curitiba,Advisory,PI,42-Senior,4,Especialista,9/1/2014 0:00,1,4/12/2020 0:00,0.487501,Progression,Progressing,42-Senior,4,0,6,4,0
773,BR1386229980@ey.com.br,BR1386229980,Regina Williams,1000,Active,Brasil,F,Campinas,Advisory,PI,44-Staff/Assistant,2,Analista Senior,11/1/2019 0:00,0.666667,11/25/2020 0:00,0.164142,Promotion,Differentiating,44-Staff/Assistant,2,0,1,1,0
774,BR965392910@ey.com.br,BR965392910,Angela Purinton,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,3,Analista Senior,8/1/2019 0:00,0.916667,5/3/2020 0:00,0.393715,Progression,Progressing,44-Staff/Assistant,3,0,6,1,0
775,BR1489745110@ey.com.br,BR1489745110,Jeffrey Raines,1000,Active,Brasil,F,Salvador,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,6/1/2015 0:00,1,9/21/2020 0:00,0.448388,Progression,nan,44-Staff/Assistant,1,0,3,1,0
776,BR511868160@ey.com.br,BR511868160,Yvette Osteen,1000,Active,Brasil,F,São Paulo,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,1/1/2018 0:00,1,2/8/2020 0:00,0.338564,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
777,BR1289595390@ey.com.br,BR1289595390,Maureen Durham,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,1,Analista Senior,12/1/2014 0:00,1,1/13/2021 0:00,0.81899,Progression,Progressing,44-Staff/Assistant,2,0,12,1,0
778,BR894363380@ey.com.br,BR894363380,Troy Rodriguez,1000,Active,Brasil,F,Campinas,Advisory,PI,44-Staff/Assistant,2,Analista Senior,11/1/2015 0:00,1,6/30/2020 0:00,0.134227,Progression,Progressing,44-Staff/Assistant,3,0,7,1,0
779,BR434638830@ey.com.br,BR434638830,Patricia Guthrie,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,3,Analista Senior,3/1/2018 0:00,1,12/24/2020 0:00,0.590846,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
780,BR1031487540@ey.com.br,BR1031487540,Danny Levitan,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,2,Analista Senior,2/1/2020 0:00,0.416667,2/25/2020 0:00,0.565044,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
781,BR918458360@ey.com.br,BR918458360,Sonya Parker,1000,Active,Brasil,F,Salvador,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,1/1/2016 0:00,1,4/11/2021 0:00,0.507157,Progression,nan,44-Staff/Assistant,3,0,8,1,0
782,BR695845660@ey.com.br,BR695845660,Janice Fratus,1000,Active,Brasil,F,Recife,Advisory,PI,42-Senior,7,Especialista,4/1/2017 0:00,1,5/5/2020 0:00,0.146072,Progression,Progressing,42-Senior,7,0,7,4,0
783,BR1372358530@ey.com.br,BR1372358530,Fidelia Bolton,1000,Active,Brasil,F,Recife,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,5/1/2018 0:00,1,9/25/2020 0:00,0.63877,Progression,Progressing,44-Staff/Assistant,2,0,8,1,0
784,BR833886810@ey.com.br,BR833886810,Cora Wendt,1000,Active,Brasil,F,Curitiba,Advisory,PI,21-Senior Manager,3,Gerente Senior,5/1/2020 0:00,0.166667,6/10/2020 0:00,0.350061,Progression,Progressing,21-Senior Manager,4,0,1,3,0
785,BR682325480@ey.com.br,BR682325480,Don Wilkins,1000,Active,Brasil,F,Fortaleza,Advisory,PI,51-Intern (CS),1,Estagiário,5/1/2014 0:00,1,3/22/2020 0:00,0.828239,Progression,nan,51-Intern (CS),1,0,11,1,0
786,BR684285580@ey.com.br,BR684285580,Mary Hamed,1000,Active,Brasil,F,Curitiba,Advisory,PI,44-Staff/Assistant,2,Analista Senior,7/1/2016 0:00,1,2/10/2020 0:00,0.333587,Promotion,Strategic Impact,44-Staff/Assistant,2,0,1,1,0
787,BR919738920@ey.com.br,BR919738920,Alyssa Jeanbaptiste,1000,Active,Brasil,F,Belo Horizonte,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,12/1/2015 0:00,1,10/18/2020 0:00,0.386441,Progression,Progressing,44-Staff/Assistant,2,0,5,1,0
788,BR1697763170@ey.com.br,BR1697763170,Kenneth Swan,1000,Active,Brasil,F,Belo Horizonte,Advisory,Risk,32-Manager,3,Gerente,4/1/2016 0:00,1,8/13/2020 0:00,0.355563,Progression,Progressing,32-Manager,3,0,5,2,0
789,BR1363211950@ey.com.br,BR1363211950,Sylvia Johnson,1000,Active,Brasil,F,Goiania,Advisory,PI,44-Staff/Assistant,3,Analista Senior,5/1/2020 0:00,0.166667,4/17/2021 0:00,0.378691,Promotion,Differentiating,42-Senior,3,0,7,1,0
790,BR888911950@ey.com.br,BR888911950,Tiffany Burgin,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,42-Senior,5,Especialista,3/1/2020 0:00,0.333333,1/11/2020 0:00,0.293866,Progression,nan,42-Senior,5,0,6,4,0
791,BR1171341760@ey.com.br,BR1171341760,Armando Jackson,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,3,Analista Senior,10/1/2016 0:00,1,4/12/2020 0:00,0.54987,Progression,Progressing,44-Staff/Assistant,3,0,6,1,0
792,BR857143950@ey.com.br,BR857143950,David Holsinger,1000,Active,Brasil,F,Campinas,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,2/1/2014 0:00,1,4/22/2021 0:00,0.628308,Progression,nan,44-Staff/Assistant,1,0,9,1,0
793,BR694592940@ey.com.br,BR694592940,Aida Mclean,1000,Active,Brasil,F,Curitiba,Advisory,PI,42-Senior,5,Especialista,3/1/2018 0:00,1,3/29/2021 0:00,0.31719,Progression,Differentiating,42-Senior,5,0,6,4,0
794,BR1195827720@ey.com.br,BR1195827720,Ronnie Recuparo,1000,Active,Brasil,F,Goiania,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,10/1/2016 0:00,1,8/31/2020 0:00,0.537333,Promotion,Progressing,42-Senior,3,0,9,1,0
795,BR954182380@ey.com.br,BR954182380,Colton Thomas,1000,Active,Brasil,F,Fortaleza,Advisory,Risk,32-Manager,1,Gerente,5/1/2015 0:00,1,11/20/2020 0:00,0.538411,Promotion,Progressing,21-Senior Manager,1,0,5,2,0
796,BR1216576610@ey.com.br,BR1216576610,Andre William,1000,Active,Brasil,F,Campinas,Advisory,PI,44-Staff/Assistant,3,Analista Senior,6/1/2015 0:00,1,1/9/2020 0:00,0.835027,Promotion,Differentiating,42-Senior,3,0,6,1,0
797,BR643381270@ey.com.br,BR643381270,Jason Emory,1000,Active,Brasil,F,Curitiba,Advisory,PI,32-Manager,5,Gerente,4/1/2020 0:00,0.25,9/7/2020 0:00,0.792503,Progression,Progressing,32-Manager,5,0,4,2,0
798,BR512813440@ey.com.br,BR512813440,Bobby Field,1000,Active,Brasil,F,Fortaleza,Advisory,PI,42-Senior,1,Especialista,6/1/2019 0:00,1,3/27/2021 0:00,0.304147,Promotion,Strategic Impact,32-Manager,1,0,6,4,0
799,BR1529354410@ey.com.br,BR1529354410,Kevin Smith,1000,Active,Brasil,F,Salvador,Advisory,PI,32-Manager,3,Gerente,11/1/2016 0:00,1,2/21/2020 0:00,0.705542,Freezing,Strategic Impact,32-Manager,3,0,1,2,0
800,BR1096167690@ey.com.br,BR1096167690,Raymond Blakeslee,1000,Active,Brasil,F,São Paulo,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,4/1/2018 0:00,1,10/14/2020 0:00,0.676746,Progression,Progressing,44-Staff/Assistant,2,0,8,1,0
801,BR1211889140@ey.com.br,BR1211889140,Anna Zirkle,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,42-Senior,1,Especialista,1/1/2017 0:00,1,8/8/2020 0:00,0.417181,Promotion,Progressing,32-Manager,1,0,6,4,0
802,BR571364120@ey.com.br,BR571364120,Hubert Montgomery,1000,Active,Brasil,F,Brasilia - Audit,Advisory,Risk,32-Manager,3,Gerente,3/1/2020 0:00,0.333333,1/25/2021 0:00,0.576446,Progression,Progressing,32-Manager,3,0,3,2,0
803,BR315738550@ey.com.br,BR315738550,Steve Leung,1000,Active,Brasil,F,Salvador,Advisory,PI,44-Staff/Assistant,2,Analista Senior,2/1/2017 0:00,1,2/4/2020 0:00,0.478813,Progression,Progressing,44-Staff/Assistant,3,0,4,1,0
804,BR1438566230@ey.com.br,BR1438566230,Timothy Hyman,1000,Active,Brasil,F,Belo Horizonte,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,8/1/2015 0:00,1,2/15/2020 0:00,0.48227,Promotion,Differentiating,42-Senior,3,0,9,1,0
805,BR1022941580@ey.com.br,BR1022941580,Elizabeth Moreno,1000,Active,Brasil,F,Curitiba,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,12/1/2014 0:00,1,4/19/2021 0:00,0.220428,Promotion,Differentiating,42-Senior,3,0,8,1,0
806,BR832971570@ey.com.br,BR832971570,Tami Berry,1000,Active,Brasil,F,Campinas,Advisory,PI,44-Staff/Assistant,2,Analista Senior,6/1/2020 0:00,0.0833333,2/19/2021 0:00,0.819745,Promotion,Progressing,42-Senior,3,0,12,1,0
807,BR1556544850@ey.com.br,BR1556544850,Kathryn Gallegos,1000,Active,Brasil,F,Goiania,Advisory,PI,32-Manager,3,Gerente,12/1/2019 0:00,0.583333,4/21/2020 0:00,0.252295,Progression,Strategic Impact,32-Manager,3,0,11,2,0
808,BR1479488880@ey.com.br,BR1479488880,Kim Mitchell,1000,Active,Brasil,F,Campinas,Advisory,PI,44-Staff/Assistant,1,Analista Senior,11/1/2016 0:00,1,5/4/2020 0:00,0.547515,Progression,nan,44-Staff/Assistant,1,0,1,1,0
809,BR1113322260@ey.com.br,BR1113322260,Yvonne Clerk,1000,Active,Brasil,F,Curitiba,Advisory,Risk,42-Senior,5,Especialista,6/1/2016 0:00,1,9/18/2020 0:00,0.61346,Progression,Progressing,42-Senior,5,0,5,4,0
810,BR1575561330@ey.com.br,BR1575561330,Travis Mouton,1000,Active,Brasil,F,Campinas,Advisory,Risk,21-Senior Manager,5,Gerente Senior,10/1/2019 0:00,0.75,1/9/2020 0:00,0.203521,Progression,Strategic Impact,21-Senior Manager,5,0,3,3,0
811,BR1528789820@ey.com.br,BR1528789820,Daniel Janosek,1000,Active,Brasil,F,Campinas,Advisory,Risk,42-Senior,4,Especialista,5/1/2018 0:00,1,4/4/2020 0:00,0.591525,Progression,nan,42-Senior,4,0,3,4,0
812,BR1517845390@ey.com.br,BR1517845390,Antonio Lewis,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,44-Staff/Assistant,3,Analista Senior,9/1/2014 0:00,1,12/30/2020 0:00,0.653989,Freezing,Differentiating,44-Staff/Assistant,3,0,6,1,0
813,BR733164950@ey.com.br,BR733164950,Diane Singleton,1000,Active,Brasil,F,Fortaleza,Advisory,Risk,66-Associate,1,Analista Junior,1/1/2014 0:00,1,4/14/2020 0:00,0.68404,Progression,Progressing,66-Associate,1,0,9,5,0
814,BR681264290@ey.com.br,BR681264290,William Riley,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,1,Analista Senior,8/1/2016 0:00,1,7/1/2020 0:00,0.434272,Progression,Differentiating,44-Staff/Assistant,1,0,4,1,0
815,BR361581470@ey.com.br,BR361581470,Catherine Colbert,1000,Active,Brasil,F,Brasilia - Audit,Advisory,Risk,21-Senior Manager,8,Gerente Senior,9/1/2016 0:00,1,2/26/2020 0:00,0.184293,Progression,Differentiating,21-Senior Manager,8,0,9,3,0
816,BR915368380@ey.com.br,BR915368380,Travis Finke,1000,Active,Brasil,F,Recife,Advisory,Risk,32-Manager,1,Gerente,4/1/2017 0:00,1,8/27/2020 0:00,0.48312,Progression,Progressing,32-Manager,1,0,9,2,0
817,BR515829350@ey.com.br,BR515829350,Thomas Brown,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,2,Analista Senior,6/1/2015 0:00,1,4/17/2021 0:00,0.536843,Progression,nan,44-Staff/Assistant,2,0,1,1,0
